are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,plf_no,car_ordr,door_cnt
01,수도권,S1,3,3호선,0205,무악재,2,4,4
01,수도권,S1,3,3호선,0205,무악재,2,5,4
01,수도권,S1,3,3호선,0205,무악재,2,6,4
01,수도권,S1,3,3호선,0205,무악재,2,7,4
01,수도권,S1,3,3호선,0205,무악재,2,8,4
01,수도권,S1,3,3호선,0205,무악재,2,9,4
01,수도권,S1,3,3호선,0205,무악재,2,10,4
01,수도권,S1,3,3호선,0150,독립문,1,1,4
01,수도권,S1,3,3호선,0150,독립문,1,2,4
01,수도권,S1,3,3호선,0150,독립문,1,3,4
01,수도권,S1,3,3호선,0150,독립문,1,4,4
01,수도권,S1,3,3호선,0150,독립문,1,5,4
01,수도권,S1,3,3호선,0150,독립문,1,6,4
01,수도권,S1,3,3호선,0150,독립문,1,7,4
01,수도권,S1,3,3호선,0150,독립문,1,8,4
01,수도권,S1,3,3호선,0150,독립문,1,9,4
01,수도권,S1,3,3호선,0150,독립문,1,10,4
01,수도권,S1,3,3호선,0150,독립문,2,1,4
01,수도권,S1,3,3호선,0150,독립문,2,2,4
01,수도권,S1,3,3호선,0150,독립문,2,3,4
01,수도권,S1,3,3호선,0150,독립문,2,4,4
01,수도권,S1,3,3호선,0150,독립문,2,5,4
01,수도권,S1,3,3호선,0150,독립문,2,6,4
01,수도권,S1,3,3호선,0150,독립문,2,7,4
01,수도권,S1,3,3호선,0150,독립문,2,8,4
01,수도권,S1,3,3호선,0150,독립문,2,9,4
01,수도권,S1,3,3호선,0150,독립문,2,10,4
01,수도권,S1,3,3호선,0040,경복궁,1,1,4
01,수도권,S1,3,3호선,0040,경복궁,1,2,4
01,수도권,S1,3,3호선,0040,경복궁,1,3,4
01,수도권,S1,3,3호선,0040,경복궁,1,4,4
01,수도권,S1,3,3호선,0040,경복궁,1,5,4
01,수도권,S1,3,3호선,0040,경복궁,1,6,4
01,수도권,S1,3,3호선,0040,경복궁,1,7,4
01,수도권,S1,3,3호선,0040,경복궁,1,8,4
01,수도권,S1,3,3호선,0040,경복궁,1,9,4
01,수도권,S1,3,3호선,0040,경복궁,1,10,4
01,수도권,S1,3,3호선,0040,경복궁,2,1,4
01,수도권,S1,3,3호선,0040,경복궁,2,2,4
01,수도권,S1,3,3호선,0040,경복궁,2,3,4
01,수도권,S1,3,3호선,0040,경복궁,2,4,4
01,수도권,S1,3,3호선,0040,경복궁,2,5,4
01,수도권,S1,3,3호선,0040,경복궁,2,6,4
01,수도권,S1,3,3호선,0040,경복궁,2,7,4
01,수도권,S1,3,3호선,0040,경복궁,2,8,4
01,수도권,S1,3,3호선,0040,경복궁,2,9,4
01,수도권,S1,3,3호선,0040,경복궁,2,10,4
01,수도권,S1,3,3호선,0387,안국,1,1,4
01,수도권,S1,3,3호선,0387,안국,1,2,4
01,수도권,S1,3,3호선,0387,안국,1,3,4
01,수도권,S1,3,3호선,0387,안국,1,4,4
01,수도권,S1,3,3호선,0387,안국,1,5,4
01,수도권,S1,3,3호선,0387,안국,1,6,4
01,수도권,S1,3,3호선,0387,안국,1,7,4
01,수도권,S1,3,3호선,0387,안국,1,8,4
01,수도권,S1,3,3호선,0387,안국,1,9,4
01,수도권,S1,3,3호선,0387,안국,1,10,4
01,수도권,S1,3,3호선,0387,안국,2,1,4
01,수도권,S1,3,3호선,0387,안국,2,2,4
01,수도권,S1,3,3호선,0387,안국,2,3,4
01,수도권,S1,3,3호선,0387,안국,2,4,4
01,수도권,S1,3,3호선,0387,안국,2,5,4
01,수도권,S1,3,3호선,0387,안국,2,6,4
01,수도권,S1,3,3호선,0387,안국,2,7,4
01,수도권,S1,3,3호선,0387,안국,2,8,4
01,수도권,S1,3,3호선,0387,안국,2,9,4
01,수도권,S1,3,3호선,0387,안국,2,10,4
01,수도권,S1,3,3호선,0515,종로3가,1,1,4
01,수도권,S1,3,3호선,0515,종로3가,1,2,4
01,수도권,S1,3,3호선,0515,종로3가,1,3,4
01,수도권,S1,3,3호선,0515,종로3가,1,4,4
01,수도권,S1,3,3호선,0515,종로3가,1,5,4
01,수도권,S1,3,3호선,0515,종로3가,1,6,4
01,수도권,S1,3,3호선,0515,종로3가,1,7,4
01,수도권,S1,3,3호선,0515,종로3가,1,8,4
01,수도권,S1,3,3호선,0515,종로3가,1,9,4
01,수도권,S1,3,3호선,0515,종로3가,1,10,4
01,수도권,S1,3,3호선,0515,종로3가,2,1,4
01,수도권,S1,3,3호선,0515,종로3가,2,2,4
01,수도권,S1,3,3호선,0515,종로3가,2,3,4
01,수도권,S1,3,3호선,0515,종로3가,2,4,4
01,수도권,S1,3,3호선,0515,종로3가,2,5,4
01,수도권,S1,3,3호선,0515,종로3가,2,6,4
01,수도권,S1,3,3호선,0515,종로3가,2,7,4
01,수도권,S1,3,3호선,0515,종로3가,2,8,4
01,수도권,S1,3,3호선,0515,종로3가,2,9,4
01,수도권,S1,3,3호선,0515,종로3가,2,10,4
01,수도권,S1,3,3호선,0464,을지로3가,1,1,4
01,수도권,S1,3,3호선,0464,을지로3가,1,2,4
01,수도권,S1,3,3호선,0464,을지로3가,1,3,4
01,수도권,S1,3,3호선,0464,을지로3가,1,4,4
01,수도권,S1,3,3호선,0464,을지로3가,1,5,4
01,수도권,S1,3,3호선,0464,을지로3가,1,6,4
01,수도권,S1,3,3호선,0464,을지로3가,1,7,4
01,수도권,S1,3,3호선,0464,을지로3가,1,8,4
01,수도권,S1,3,3호선,0464,을지로3가,1,9,4
01,수도권,S1,3,3호선,0464,을지로3가,1,10,4
01,수도권,S1,3,3호선,0464,을지로3가,2,1,4
01,수도권,S1,3,3호선,0464,을지로3가,2,2,4
01,수도권,S1,3,3호선,0464,을지로3가,2,3,4
01,수도권,S1,3,3호선,0464,을지로3가,2,4,4
01,수도권,S1,3,3호선,0464,을지로3가,2,5,4
01,수도권,S1,3,3호선,0464,을지로3가,2,6,4
01,수도권,S1,3,3호선,0464,을지로3가,2,7,4
01,수도권,S1,3,3호선,0464,을지로3가,2,8,4
01,수도권,S1,3,3호선,0464,을지로3가,2,9,4
01,수도권,S1,3,3호선,0464,을지로3가,2,10,4
01,수도권,S1,3,3호선,0563,충무로,1,1,4
01,수도권,S1,3,3호선,0563,충무로,1,2,4
01,수도권,S1,3,3호선,0563,충무로,1,3,4
01,수도권,S1,3,3호선,0563,충무로,1,4,4
01,수도권,S1,3,3호선,0563,충무로,1,5,4
01,수도권,S1,3,3호선,0563,충무로,1,6,4
01,수도권,S1,3,3호선,0563,충무로,1,7,4
01,수도권,S1,3,3호선,0563,충무로,1,8,4
01,수도권,S1,3,3호선,0563,충무로,1,9,4
01,수도권,S1,3,3호선,0563,충무로,1,10,4
01,수도권,S1,3,3호선,0563,충무로,2,1,4
01,수도권,S1,3,3호선,0563,충무로,2,2,4
01,수도권,S1,3,3호선,0563,충무로,2,3,4
01,수도권,S1,3,3호선,0563,충무로,2,4,4
01,수도권,S1,3,3호선,0563,충무로,2,5,4
01,수도권,S1,3,3호선,0563,충무로,2,6,4
01,수도권,S1,3,3호선,0563,충무로,2,7,4
01,수도권,S1,3,3호선,0563,충무로,2,8,4
01,수도권,S1,3,3호선,0563,충무로,2,9,4
01,수도권,S1,3,3호선,0563,충무로,2,10,4
01,수도권,S1,3,3호선,0157,동대입구,1,1,4
01,수도권,S1,3,3호선,0157,동대입구,1,2,4
01,수도권,S1,3,3호선,0157,동대입구,1,3,4
01,수도권,S1,3,3호선,0157,동대입구,1,4,4
01,수도권,S1,3,3호선,0157,동대입구,1,5,4
01,수도권,S1,3,3호선,0157,동대입구,1,6,4
01,수도권,S1,3,3호선,0157,동대입구,1,7,4
01,수도권,S1,3,3호선,0157,동대입구,1,8,4
01,수도권,S1,3,3호선,0157,동대입구,1,9,4
01,수도권,S1,3,3호선,0157,동대입구,1,10,4
01,수도권,S1,3,3호선,0157,동대입구,2,1,4
01,수도권,S1,3,3호선,0157,동대입구,2,2,4
01,수도권,S1,3,3호선,0157,동대입구,2,3,4
01,수도권,S1,3,3호선,0157,동대입구,2,4,4
01,수도권,S1,3,3호선,0157,동대입구,2,5,4
01,수도권,S1,3,3호선,0157,동대입구,2,6,4
01,수도권,S1,3,3호선,0157,동대입구,2,7,4
01,수도권,S1,3,3호선,0157,동대입구,2,8,4
01,수도권,S1,3,3호선,0157,동대입구,2,9,4
01,수도권,S1,3,3호선,0157,동대입구,2,10,4
01,수도권,S1,3,3호선,0397,약수,1,1,4
01,수도권,S1,3,3호선,0397,약수,1,2,4
01,수도권,S1,3,3호선,0397,약수,1,3,4
01,수도권,S1,3,3호선,0397,약수,1,4,4
01,수도권,S1,3,3호선,0397,약수,1,5,4
01,수도권,S1,3,3호선,0397,약수,1,6,4
01,수도권,S1,3,3호선,0397,약수,1,7,4
01,수도권,S1,3,3호선,0397,약수,1,8,4
01,수도권,S1,3,3호선,0397,약수,1,9,4
01,수도권,S1,3,3호선,0397,약수,1,10,4
01,수도권,S1,3,3호선,0397,약수,2,1,4
01,수도권,S1,3,3호선,0397,약수,2,2,4
01,수도권,S1,3,3호선,0397,약수,2,3,4
01,수도권,S1,3,3호선,0397,약수,2,4,4
01,수도권,S1,3,3호선,0397,약수,2,5,4
01,수도권,S1,3,3호선,0397,약수,2,6,4
01,수도권,S1,3,3호선,0397,약수,2,7,4
01,수도권,S1,3,3호선,0397,약수,2,8,4
01,수도권,S1,3,3호선,0397,약수,2,9,4
01,수도권,S1,3,3호선,0397,약수,2,10,4
01,수도권,S1,3,3호선,0093,금호,1,1,4
01,수도권,S1,3,3호선,0093,금호,1,2,4
01,수도권,S1,3,3호선,0093,금호,1,3,4
01,수도권,S1,3,3호선,0093,금호,1,4,4
01,수도권,S1,3,3호선,0093,금호,1,5,4
01,수도권,S1,3,3호선,0093,금호,1,6,4
01,수도권,S1,3,3호선,0093,금호,1,7,4
01,수도권,S1,3,3호선,0093,금호,1,8,4
01,수도권,S1,3,3호선,0093,금호,1,9,4
01,수도권,S1,3,3호선,0093,금호,1,10,4
01,수도권,S1,3,3호선,0093,금호,2,1,4
01,수도권,S1,3,3호선,0093,금호,2,2,4
01,수도권,S1,3,3호선,0093,금호,2,3,4
01,수도권,S1,3,3호선,0093,금호,2,4,4
01,수도권,S1,3,3호선,0093,금호,2,5,4
01,수도권,S1,3,3호선,0093,금호,2,6,4
01,수도권,S1,3,3호선,0093,금호,2,7,4
01,수도권,S1,3,3호선,0093,금호,2,8,4
01,수도권,S1,3,3호선,0093,금호,2,9,4
01,수도권,S1,3,3호선,0093,금호,2,10,4
01,수도권,S1,3,3호선,0434,옥수,1,1,4
01,수도권,S1,3,3호선,0434,옥수,1,2,4
01,수도권,S1,3,3호선,0434,옥수,1,3,4
01,수도권,S1,3,3호선,0434,옥수,1,4,4
01,수도권,S1,3,3호선,0434,옥수,1,5,4
01,수도권,S1,3,3호선,0434,옥수,1,6,4
01,수도권,S1,3,3호선,0434,옥수,1,7,4
01,수도권,S1,3,3호선,0434,옥수,1,8,4
01,수도권,S1,3,3호선,0434,옥수,1,9,4
01,수도권,S1,3,3호선,0434,옥수,1,10,4
01,수도권,S1,3,3호선,0434,옥수,2,1,4
01,수도권,S1,3,3호선,0434,옥수,2,2,4
01,수도권,S1,3,3호선,0434,옥수,2,3,4
01,수도권,S1,3,3호선,0434,옥수,2,4,4
01,수도권,S1,3,3호선,0434,옥수,2,5,4
01,수도권,S1,3,3호선,0434,옥수,2,6,4
01,수도권,S1,3,3호선,0434,옥수,2,7,4
01,수도권,S1,3,3호선,0434,옥수,2,8,4
01,수도권,S1,3,3호선,0434,옥수,2,9,4
01,수도권,S1,3,3호선,0434,옥수,2,10,4
01,수도권,S1,3,3호선,0392,압구정,1,1,4
01,수도권,S1,3,3호선,0392,압구정,1,2,4
01,수도권,S1,3,3호선,0392,압구정,1,3,4
01,수도권,S1,3,3호선,0392,압구정,1,4,4
01,수도권,S1,3,3호선,0392,압구정,1,5,4
01,수도권,S1,3,3호선,0392,압구정,1,6,4
01,수도권,S1,3,3호선,0392,압구정,1,7,4
01,수도권,S1,3,3호선,0392,압구정,1,8,4
01,수도권,S1,3,3호선,0392,압구정,1,9,4
01,수도권,S1,3,3호선,0392,압구정,1,10,4
01,수도권,S1,3,3호선,0392,압구정,2,1,4
01,수도권,S1,3,3호선,0392,압구정,2,2,4
01,수도권,S1,3,3호선,0392,압구정,2,3,4
01,수도권,S1,3,3호선,0392,압구정,2,4,4
01,수도권,S1,3,3호선,0392,압구정,2,5,4
01,수도권,S1,3,3호선,0392,압구정,2,6,4
01,수도권,S1,3,3호선,0392,압구정,2,7,4
01,수도권,S1,3,3호선,0392,압구정,2,8,4
01,수도권,S1,3,3호선,0392,압구정,2,9,4
01,수도권,S1,3,3호선,0392,압구정,2,10,4
01,수도권,S1,3,3호선,0365,신사,1,1,4
01,수도권,S1,3,3호선,0365,신사,1,2,4
01,수도권,S1,3,3호선,0365,신사,1,3,4
01,수도권,S1,3,3호선,0365,신사,1,4,4
01,수도권,S1,3,3호선,0365,신사,1,5,4
01,수도권,S1,3,3호선,0365,신사,1,6,4
01,수도권,S1,3,3호선,0365,신사,1,7,4
01,수도권,S1,3,3호선,0365,신사,1,8,4
01,수도권,S1,3,3호선,0365,신사,1,9,4
01,수도권,S1,3,3호선,0365,신사,1,10,4
01,수도권,S1,3,3호선,0365,신사,2,1,4
01,수도권,S1,3,3호선,0365,신사,2,2,4
01,수도권,S1,3,3호선,0365,신사,2,3,4
01,수도권,S1,3,3호선,0365,신사,2,4,4
01,수도권,S1,3,3호선,0365,신사,2,5,4
01,수도권,S1,3,3호선,0365,신사,2,6,4
01,수도권,S1,3,3호선,0365,신사,2,7,4
01,수도권,S1,3,3호선,0365,신사,2,8,4
01,수도권,S1,3,3호선,0365,신사,2,9,4
01,수도권,S1,3,3호선,0365,신사,2,10,4
01,수도권,S1,3,3호선,0500,잠원,1,1,4
01,수도권,S1,3,3호선,0500,잠원,1,2,4
01,수도권,S1,3,3호선,0500,잠원,1,3,4
01,수도권,S1,3,3호선,0500,잠원,1,4,4
01,수도권,S1,3,3호선,0500,잠원,1,5,4
01,수도권,S1,3,3호선,0500,잠원,1,6,4
01,수도권,S1,3,3호선,0500,잠원,1,7,4
01,수도권,S1,3,3호선,0500,잠원,1,8,4
01,수도권,S1,3,3호선,0500,잠원,1,9,4
01,수도권,S1,3,3호선,0500,잠원,1,10,4
01,수도권,S1,3,3호선,0500,잠원,2,1,4
01,수도권,S1,3,3호선,0500,잠원,2,2,4
01,수도권,S1,3,3호선,0500,잠원,2,3,4
01,수도권,S1,3,3호선,0500,잠원,2,4,4
01,수도권,S1,3,3호선,0500,잠원,2,5,4
01,수도권,S1,3,3호선,0500,잠원,2,6,4
01,수도권,S1,3,3호선,0500,잠원,2,7,4
01,수도권,S1,3,3호선,0500,잠원,2,8,4
01,수도권,S1,3,3호선,0500,잠원,2,9,4
01,수도권,S1,3,3호선,0500,잠원,2,10,4
01,수도권,S1,3,3호선,0048,고속터미널,1,1,4
01,수도권,S1,3,3호선,0048,고속터미널,1,2,4
01,수도권,S1,3,3호선,0048,고속터미널,1,3,4
01,수도권,S1,3,3호선,0048,고속터미널,1,4,4
01,수도권,S1,3,3호선,0048,고속터미널,1,5,4
01,수도권,S1,3,3호선,0048,고속터미널,1,6,4
01,수도권,S1,3,3호선,0048,고속터미널,1,7,4
01,수도권,S1,3,3호선,0048,고속터미널,1,8,4
01,수도권,S1,3,3호선,0048,고속터미널,1,9,4
01,수도권,S1,3,3호선,0048,고속터미널,1,10,4
01,수도권,S1,3,3호선,0048,고속터미널,2,1,4
01,수도권,S1,3,3호선,0048,고속터미널,2,2,4
01,수도권,S1,3,3호선,0048,고속터미널,2,3,4
01,수도권,S1,3,3호선,0048,고속터미널,2,4,4
01,수도권,S1,3,3호선,0048,고속터미널,2,5,4
01,수도권,S1,3,3호선,0048,고속터미널,2,6,4
01,수도권,S1,3,3호선,0048,고속터미널,2,7,4
01,수도권,S1,3,3호선,0048,고속터미널,2,8,4
01,수도권,S1,3,3호선,0048,고속터미널,2,9,4
01,수도권,S1,3,3호선,0048,고속터미널,2,10,4
01,수도권,S1,3,3호선,0068,교대,1,1,4
01,수도권,S1,3,3호선,0068,교대,1,2,4
01,수도권,S1,3,3호선,0068,교대,1,3,4
01,수도권,S1,3,3호선,0068,교대,1,4,4
01,수도권,S1,3,3호선,0068,교대,1,5,4
01,수도권,S1,3,3호선,0068,교대,1,6,4
01,수도권,S1,3,3호선,0068,교대,1,7,4
01,수도권,S1,3,3호선,0068,교대,1,8,4
01,수도권,S1,3,3호선,0068,교대,1,9,4
01,수도권,S1,3,3호선,0068,교대,1,10,4
01,수도권,S1,3,3호선,0068,교대,2,1,4
01,수도권,S1,3,3호선,0068,교대,2,2,4
01,수도권,S1,3,3호선,0068,교대,2,3,4
01,수도권,S1,3,3호선,0068,교대,2,4,4
01,수도권,S1,3,3호선,0068,교대,2,5,4
01,수도권,S1,3,3호선,0068,교대,2,6,4
01,수도권,S1,3,3호선,0068,교대,2,7,4
01,수도권,S1,3,3호선,0068,교대,2,8,4
01,수도권,S1,3,3호선,0068,교대,2,9,4
01,수도권,S1,3,3호선,0068,교대,2,10,4
01,수도권,S1,3,3호선,0106,남부터미널,1,1,4
01,수도권,S1,3,3호선,0106,남부터미널,1,2,4
01,수도권,S1,3,3호선,0106,남부터미널,1,3,4
01,수도권,S1,3,3호선,0106,남부터미널,1,4,4
01,수도권,S1,3,3호선,0106,남부터미널,1,5,4
01,수도권,S1,3,3호선,0106,남부터미널,1,6,4
01,수도권,S1,3,3호선,0106,남부터미널,1,7,4
01,수도권,S1,3,3호선,0106,남부터미널,1,8,4
01,수도권,S1,3,3호선,0106,남부터미널,1,9,4
01,수도권,S1,3,3호선,0106,남부터미널,1,10,4
01,수도권,S1,3,3호선,0106,남부터미널,2,1,4
01,수도권,S1,3,3호선,0106,남부터미널,2,2,4
01,수도권,S1,3,3호선,0106,남부터미널,2,3,4
01,수도권,S1,3,3호선,0106,남부터미널,2,4,4
01,수도권,S1,3,3호선,0106,남부터미널,2,5,4
01,수도권,S1,3,3호선,0106,남부터미널,2,6,4
01,수도권,S1,3,3호선,0106,남부터미널,2,7,4
01,수도권,S1,3,3호선,0106,남부터미널,2,8,4
01,수도권,S1,3,3호선,0106,남부터미널,2,9,4
01,수도권,S1,3,3호선,0106,남부터미널,2,10,4
01,수도권,S1,3,3호선,0400,양재,1,1,4
01,수도권,S1,3,3호선,0400,양재,1,2,4
01,수도권,S1,3,3호선,0400,양재,1,3,4
01,수도권,S1,3,3호선,0400,양재,1,4,4
01,수도권,S1,3,3호선,0400,양재,1,5,4
01,수도권,S1,3,3호선,0400,양재,1,6,4
01,수도권,S1,3,3호선,0400,양재,1,7,4
01,수도권,S1,3,3호선,0400,양재,1,8,4
01,수도권,S1,3,3호선,0400,양재,1,9,4
01,수도권,S1,3,3호선,0400,양재,1,10,4
01,수도권,S1,3,3호선,0400,양재,2,1,4
01,수도권,S1,3,3호선,0400,양재,2,2,4
01,수도권,S1,3,3호선,0400,양재,2,3,4
01,수도권,S1,3,3호선,0400,양재,2,4,4
01,수도권,S1,3,3호선,0400,양재,2,5,4
01,수도권,S1,3,3호선,0400,양재,2,6,4
01,수도권,S1,3,3호선,0400,양재,2,7,4
01,수도권,S1,3,3호선,0400,양재,2,8,4
01,수도권,S1,3,3호선,0400,양재,2,9,4
01,수도권,S1,3,3호선,0400,양재,2,10,4
01,수도권,S1,3,3호선,0193,매봉,1,1,4
01,수도권,S1,3,3호선,0193,매봉,1,2,4
01,수도권,S1,3,3호선,0193,매봉,1,3,4
01,수도권,S1,3,3호선,0193,매봉,1,4,4
01,수도권,S1,3,3호선,0193,매봉,1,5,4
01,수도권,S1,3,3호선,0193,매봉,1,6,4
01,수도권,S1,3,3호선,0193,매봉,1,7,4
01,수도권,S1,3,3호선,0193,매봉,1,8,4
01,수도권,S1,3,3호선,0193,매봉,1,9,4
01,수도권,S1,3,3호선,0193,매봉,1,10,4
01,수도권,S1,3,3호선,0193,매봉,2,1,4
01,수도권,S1,3,3호선,0193,매봉,2,2,4
01,수도권,S1,3,3호선,0193,매봉,2,3,4
01,수도권,S1,3,3호선,0193,매봉,2,4,4
01,수도권,S1,3,3호선,0193,매봉,2,5,4
01,수도권,S1,3,3호선,0193,매봉,2,6,4
01,수도권,S1,3,3호선,0193,매봉,2,7,4
01,수도권,S1,3,3호선,0193,매봉,2,8,4
01,수도권,S1,3,3호선,0193,매봉,2,9,4
01,수도권,S1,3,3호선,0193,매봉,2,10,4
01,수도권,S1,3,3호선,0142,도곡,1,1,4
01,수도권,S1,3,3호선,0142,도곡,1,2,4
01,수도권,S1,3,3호선,0142,도곡,1,3,4
01,수도권,S1,3,3호선,0142,도곡,1,4,4
01,수도권,S1,3,3호선,0142,도곡,1,5,4
01,수도권,S1,3,3호선,0142,도곡,1,6,4
01,수도권,S1,3,3호선,0142,도곡,1,7,4
01,수도권,S1,3,3호선,0142,도곡,1,8,4
01,수도권,S1,3,3호선,0142,도곡,1,9,4
01,수도권,S1,3,3호선,0142,도곡,1,10,4
01,수도권,S1,3,3호선,0142,도곡,2,1,4
01,수도권,S1,3,3호선,0142,도곡,2,2,4
01,수도권,S1,3,3호선,0142,도곡,2,3,4
01,수도권,S1,3,3호선,0142,도곡,2,4,4
01,수도권,S1,3,3호선,0142,도곡,2,5,4
01,수도권,S1,3,3호선,0142,도곡,2,6,4
01,수도권,S1,3,3호선,0142,도곡,2,7,4
01,수도권,S1,3,3호선,0142,도곡,2,8,4
01,수도권,S1,3,3호선,0142,도곡,2,9,4
01,수도권,S1,3,3호선,0142,도곡,2,10,4
01,수도권,S1,3,3호선,0136,대치,1,1,4
01,수도권,S1,3,3호선,0136,대치,1,2,4
01,수도권,S1,3,3호선,0136,대치,1,3,4
01,수도권,S1,3,3호선,0136,대치,1,4,4
01,수도권,S1,3,3호선,0136,대치,1,5,4
01,수도권,S1,3,3호선,0136,대치,1,6,4
01,수도권,S1,3,3호선,0136,대치,1,7,4
01,수도권,S1,3,3호선,0136,대치,1,8,4
01,수도권,S1,3,3호선,0136,대치,1,9,4
01,수도권,S1,3,3호선,0136,대치,1,10,4
01,수도권,S1,3,3호선,0136,대치,2,1,4
01,수도권,S1,3,3호선,0136,대치,2,2,4
01,수도권,S1,3,3호선,0136,대치,2,3,4
01,수도권,S1,3,3호선,0136,대치,2,4,4
01,수도권,S1,3,3호선,0136,대치,2,5,4
01,수도권,S1,3,3호선,0136,대치,2,6,4
01,수도권,S1,3,3호선,0136,대치,2,7,4
01,수도권,S1,3,3호선,0136,대치,2,8,4
01,수도권,S1,3,3호선,0136,대치,2,9,4
01,수도권,S1,3,3호선,0136,대치,2,10,4
01,수도권,S1,3,3호선,0583,학여울,1,1,4
01,수도권,S1,3,3호선,0583,학여울,1,2,4
01,수도권,S1,3,3호선,0583,학여울,1,3,4
01,수도권,S1,3,3호선,0583,학여울,1,4,4
01,수도권,S1,3,3호선,0583,학여울,1,5,4
01,수도권,S1,3,3호선,0583,학여울,1,6,4
01,수도권,S1,3,3호선,0583,학여울,1,7,4
01,수도권,S1,3,3호선,0583,학여울,1,8,4
01,수도권,S1,3,3호선,0583,학여울,1,9,4
01,수도권,S1,3,3호선,0583,학여울,1,10,4
01,수도권,S1,3,3호선,0583,학여울,2,1,4
01,수도권,S1,3,3호선,0583,학여울,2,2,4
01,수도권,S1,3,3호선,0583,학여울,2,3,4
01,수도권,S1,3,3호선,0583,학여울,2,4,4
01,수도권,S1,3,3호선,0583,학여울,2,5,4
01,수도권,S1,3,3호선,0583,학여울,2,6,4
01,수도권,S1,3,3호선,0583,학여울,2,7,4
01,수도권,S1,3,3호선,0583,학여울,2,8,4
01,수도권,S1,3,3호선,0583,학여울,2,9,4
01,수도권,S1,3,3호선,0583,학여울,2,10,4
01,수도권,S1,3,3호선,0135,대청,1,1,4
01,수도권,S1,3,3호선,0135,대청,1,2,4
01,수도권,S1,3,3호선,0135,대청,1,3,4
01,수도권,S1,3,3호선,0135,대청,1,4,4
01,수도권,S1,3,3호선,0135,대청,1,5,4
01,수도권,S1,3,3호선,0135,대청,1,6,4
01,수도권,S1,3,3호선,0135,대청,1,7,4
01,수도권,S1,3,3호선,0135,대청,1,8,4
01,수도권,S1,3,3호선,0135,대청,1,9,4
01,수도권,S1,3,3호선,0135,대청,1,10,4
01,수도권,S1,3,3호선,0135,대청,2,1,4
01,수도권,S1,3,3호선,0135,대청,2,2,4
01,수도권,S1,3,3호선,0135,대청,2,3,4
01,수도권,S1,3,3호선,0135,대청,2,4,4
01,수도권,S1,3,3호선,0135,대청,2,5,4
01,수도권,S1,3,3호선,0135,대청,2,6,4
01,수도권,S1,3,3호선,0135,대청,2,7,4
01,수도권,S1,3,3호선,0135,대청,2,8,4
01,수도권,S1,3,3호선,0135,대청,2,9,4
01,수도권,S1,3,3호선,0135,대청,2,10,4
01,수도권,S1,3,3호선,0494,일원,1,1,4
01,수도권,S1,3,3호선,0494,일원,1,2,4
01,수도권,S1,3,3호선,0494,일원,1,3,4
01,수도권,S1,3,3호선,0494,일원,1,4,4
01,수도권,S1,3,3호선,0494,일원,1,5,4
01,수도권,S1,3,3호선,0494,일원,1,6,4
01,수도권,S1,3,3호선,0494,일원,1,7,4
01,수도권,S1,3,3호선,0494,일원,1,8,4
01,수도권,S1,3,3호선,0494,일원,1,9,4
01,수도권,S1,3,3호선,0494,일원,1,10,4
01,수도권,S1,3,3호선,0494,일원,2,1,4
01,수도권,S1,3,3호선,0494,일원,2,2,4
01,수도권,S1,3,3호선,0494,일원,2,3,4
01,수도권,S1,3,3호선,0494,일원,2,4,4
01,수도권,S1,3,3호선,0494,일원,2,5,4
01,수도권,S1,3,3호선,0494,일원,2,6,4
01,수도권,S1,3,3호선,0494,일원,2,7,4
01,수도권,S1,3,3호선,0494,일원,2,8,4
01,수도권,S1,3,3호선,0494,일원,2,9,4
01,수도권,S1,3,3호선,0494,일원,2,10,4
01,수도권,S1,3,3호선,0337,수서,1,1,4
01,수도권,S1,3,3호선,0337,수서,1,2,4
01,수도권,S1,3,3호선,0337,수서,1,3,4
01,수도권,S1,3,3호선,0337,수서,1,4,4
01,수도권,S1,3,3호선,0337,수서,1,5,4
01,수도권,S1,3,3호선,0337,수서,1,6,4
01,수도권,S1,3,3호선,0337,수서,1,7,4
01,수도권,S1,3,3호선,0337,수서,1,8,4
01,수도권,S1,3,3호선,0337,수서,1,9,4
01,수도권,S1,3,3호선,0337,수서,1,10,4
01,수도권,S1,3,3호선,0337,수서,2,1,4
01,수도권,S1,3,3호선,0337,수서,2,2,4
01,수도권,S1,3,3호선,0337,수서,2,3,4
01,수도권,S1,3,3호선,0337,수서,2,4,4
01,수도권,S1,3,3호선,0337,수서,2,5,4
01,수도권,S1,3,3호선,0337,수서,2,6,4
01,수도권,S1,3,3호선,0337,수서,2,7,4
01,수도권,S1,3,3호선,0337,수서,2,8,4
01,수도권,S1,3,3호선,0337,수서,2,9,4
01,수도권,S1,3,3호선,0337,수서,2,10,4
01,수도권,S1,3,3호선,0003,가락시장,1,1,4
01,수도권,S1,3,3호선,0003,가락시장,1,2,4
01,수도권,S1,3,3호선,0003,가락시장,1,3,4
01,수도권,S1,3,3호선,0003,가락시장,1,4,4
01,수도권,S1,3,3호선,0003,가락시장,1,5,4
01,수도권,S1,3,3호선,0003,가락시장,1,6,4
01,수도권,S1,3,3호선,0003,가락시장,1,7,4
01,수도권,S1,3,3호선,0003,가락시장,1,8,4
01,수도권,S1,3,3호선,0003,가락시장,1,9,4
01,수도권,S1,3,3호선,0003,가락시장,1,10,4
